Time, Torque, Angle
5.1357503,13.333969,217.125
5.13775,13.364152,217.125
5.13975,13.389691,217.125
5.1417503,13.415232,217.125
5.14375,13.450058,217.25
5.14575,13.475597,217.625
5.14775,13.503458,217.625
5.14975,13.528998,217.625
5.15175,13.561503,217.625
5.15375,13.589365,217.875
5.1557503,13.617227,218.125
5.15775,13.654374,218.125
5.15975,13.693845,218.125
5.1617503,13.712419,218.125
5.16375,13.742602,218.375
5.16575,13.768141,218.75
5.1677504,13.789038,218.75
5.16975,13.80529,218.75
5.17175,13.821542,218.75
5.17375,13.84476,219
5.1757503,13.863334,219.25
5.17775,13.877265,219.25
5.17975,13.8935175,219.25
5.1817503,13.902804,219.25
5.18375,13.916735,219.375
5.18575,13.928345,219.875
5.1877503,13.944596,219.875
5.18975,13.965492,219.875
5.19175,13.991032,219.875
5.19375,14.002641,220.125
5.19575,14.0328245,220.5
5.19775,14.058363,220.5
5.19975,14.083903,220.5
5.2017503,14.121052,220.5
5.20375,14.146591,220.75
5.20575,14.188383,221
5.2077503,14.225532,221
5.20975,14.2673235,221
5.21175,14.304471,221
5.2137504,14.336977,221.375
5.21575,14.38109,221.5
5.21775,14.413596,221.5
5.21975,14.453065,221.5
5.2217503,14.48557,221.5
5.22375,14.522719,221.875
5.22575,14.562189,222.125
5.2277503,14.597015,222.125
5.22975,14.631844,222.125
5.23175,14.659704,222.125
5.2337503,14.699175,222.5
5.23575,14.72007,222.625
5.23775,14.750254,222.625
5.23975,14.780437,222.625
5.2417502,14.817585,222.625
5.24375,14.866342,223
5.24575,14.882595,223.25
5.2477503,14.917421,223.25
5.24975,14.945283,223.25
5.25175,14.973145,223.25
5.2537503,15.005649,223.625
5.25575,15.028866,223.875
5.25775,15.068337,223.875
5.2597504,15.105485,223.875
5.26175,15.13799,223.875
5.26375,15.1542425,224.25
5.26575,15.198357,224.5
5.2677503,15.233183,224.5
5.26975,15.26801,224.5
5.27175,15.300514,224.5
5.2737503,15.337663,224.875
5.27575,15.374812,225.125
5.27775,15.409638,225.125
5.2797503,15.4421425,225.125
5.28175,15.479292,225.125
5.28375,15.523405,225.5
5.28575,15.544301,225.75
5.2877502,15.5814495,225.75
5.28975,15.62092,225.75
5.29175,15.655747,225.75
5.2937503,15.685929,226.125
5.29575,15.727723,226.375
5.29775,15.757904,226.375
5.2997503,15.783444,226.375
5.30175,15.813627,226.375
5.30375,15.832201,226.75
5.3057504,15.864707,227.125
5.30775,15.890246,227.125
5.30975,15.913464,227.125
5.31175,15.932037,227.125
5.3137503,15.969188,227.5
5.31575,15.990083,227.75
5.31775,16.006334,227.75
5.3197503,16.036518,227.75
5.32175,16.069023,227.75
5.32375,16.096884,228.25
5.3257504,16.12939,228.375
5.32775,16.159573,228.375
5.32975,16.194399,228.375
5.33175,16.219938,228.375
5.3337502,16.245478,228.875
5.33575,16.28727,229
5.33775,16.324419,229
5.3397503,16.354603,229
5.34175,16.39175,229
5.34375,16.438185,229.5
5.3457503,16.461403,229.625
5.34775,16.503197,229.625
5.34975,16.538021,229.625
5.3517504,16.577492,229.625
5.35375,16.614641,230.125
5.35575,16.647146,230.25
5.35775,16.679651,230.25
5.3597503,16.714478,230.25
5.36175,16.753946,230.25
5.36375,16.78413,230.625
5.3657503,16.814314,230.875
5.36775,16.839853,230.875
5.36975,16.87468,230.875
5.3717504,16.904863,230.875
5.37375,16.935047,231.375
5.37575,16.96755,231.5
5.37775,17.007023,231.5
5.3797503,17.034882,231.5
5.38175,17.051134,231.5
5.38375,17.092928,232
5.3857503,17.106857,232.125
5.38775,17.127752,232.125
5.38975,17.157938,232.125
5.3917503,17.181154,232.125
5.39375,17.197407,232.75
5.39575,17.232235,232.75
5.39775,17.25313,232.75
5.39975,17.276348,232.75
5.40175,17.297243,232.75
5.40375,17.315819,233.375
5.4057503,17.348324,233.375
5.40775,17.378506,233.375
5.40975,17.408688,233.375
5.4117503,17.42262,233.375
5.41375,17.455124,234
5.41575,17.46441,234
5.4177504,17.480663,234
5.41975,17.496916,234
5.42175,17.520134,234
5.42375,17.545673,234.5
5.4257503,17.559605,234.5
5.42775,17.5805,234.5
5.42975,17.59211,234.5
5.4317503,17.610683,234.5
5.43375,17.631578,235.125
5.43575,17.640867,235.125
5.4377503,17.650154,235.125
5.43975,17.67105,235.125
5.44175,17.689625,235.125
5.44375,17.69891,235.625
5.44575,17.726772,235.625
5.44775,17.740704,235.625
5.44975,17.754635,235.625
5.4517503,17.768564,235.625
5.45375,17.773207,236.125
5.45575,17.798748,236.125
5.4577503,17.817322,236.125
5.45975,17.835897,236.125
5.46175,17.847506,236.125
5.4637504,17.845182,236.625
5.46575,17.861435,236.625
5.46775,17.873045,236.625
5.46975,17.877687,236.625
5.4717503,17.886974,236.625
5.47375,17.882332,237.125
5.47575,17.896263,237.125
5.4777503,17.90787,237.125
5.47975,17.912516,237.125
5.48175,17.917158,237.125
5.4837503,17.912516,237.625
5.48575,17.93341,237.625
5.48775,17.938055,237.625
5.48975,17.954308,237.625
5.4917502,17.970558,237.625
5.49375,17.975203,238.125
5.49575,18.005386,238.125
5.4977503,18.021639,238.125
5.49975,18.028603,238.125
5.50175,18.044855,238.125
5.5037503,18.054144,238.5
5.50575,18.07736,238.5
5.50775,18.093613,238.5
5.5097504,18.112188,238.5
5.51175,18.137726,238.5
5.51375,18.151659,238.875
5.51575,18.165588,238.875
5.5177503,18.177198,238.875
5.51975,18.19577,238.875
5.52175,18.209702,238.875
5.5237503,18.23524,239.25
5.52575,18.246851,239.25
5.52775,18.277033,239.25
5.5297503,18.290964,239.25
5.53175,18.314182,239.25
5.53375,18.337399,239.75
5.53575,18.353651,239.75
5.5377502,18.37687,239.75
5.53975,18.407051,239.75
5.54175,18.437237,239.75
5.5437503,18.472063,240.125
5.54575,18.502247,240.125
5.54775,18.532429,240.125
5.5497503,18.564934,240.125
5.55175,18.597437,240.125
5.55375,18.627623,240.5
5.5557504,18.66477,240.5
5.55775,18.706562,240.5
5.55975,18.734425,240.5
5.56175,18.773893,240.5
5.5637503,18.804077,240.875
5.56575,18.843548,240.875
5.56775,18.880695,240.875
5.5697503,18.920166,240.875
5.57175,18.96428,240.875
5.57375,19.010714,241.375
5.5757504,19.059471,241.375
5.57775,19.103586,241.375
5.57975,19.145378,241.375
5.58175,19.189491,241.375
5.5837502,19.22664,241.75
5.58575,19.270754,241.75
5.58775,19.319511,241.75
5.5897503,19.361305,241.75
5.59175,19.410063,241.75
5.59375,19.463463,242.375
5.5957503,19.502932,242.375
5.59775,19.551691,242.375
5.59975,19.595802,242.375
5.6017504,19.64456,242.375
5.60375,19.702606,242.875
5.60575,19.74672,242.875
5.60775,19.80244,242.875
5.6097503,19.85352,242.875
5.61175,19.906921,242.875
5.61375,19.944069,243.5
5.6157503,19.999794,243.5
5.61775,20.043905,243.5
5.61975,20.09034,243.5
5.6217504,20.1391,243.5
5.62375,20.176247,244.125
5.62575,20.227327,244.125
5.62775,20.269117,244.125
5.6297503,20.315554,244.125
5.63175,20.366632,244.125
5.63375,20.410748,244.75
5.6357503,20.457184,244.75
5.63775,20.501295,244.75
5.63975,20.552374,244.75
5.6417503,20.608099,244.75
5.64375,20.649889,245.5
5.64575,20.707935,245.5
5.64775,20.763659,245.5
5.64975,20.807772,245.5
5.65175,20.861174,245.5
5.65375,20.919216,246.25
5.6557503,20.97494,246.25
5.65775,21.02834,246.25
5.65975,21.088707,246.25
5.6617503,21.146751,246.25
5.66375,21.18622,247.125
5.66575,21.251232,247.125
5.6677504,21.309277,247.125
5.66975,21.362677,247.125
5.67175,21.425364,247.125
5.67375,21.481087,248
5.6757503,21.534489,248
5.67775,21.58557,248
5.67975,21.636646,248
5.6817503,21.683083,248
5.68375,21.734161,249
5.68575,21.77363,249
5.6877503,21.815422,249
5.68975,21.859537,249
5.69175,21.903652,249
5.69375,21.95705,250
5.69575,21.987236,250
5.69775,22.022062,250
5.69975,22.0476,250
5.7017503,22.077784,250
5.70375,22.121899,251
5.70575,22.142794,251
5.7077503,22.172976,251
5.70975,22.196196,251
5.71175,22.219412,251
5.7137504,22.251917,252
5.71575,22.258884,252.125
5.71775,22.27978,252.125
5.71975,22.296032,252.125
5.7217503,22.319248,252.125
5.72375,22.328535,253.125
5.72575,22.351753,253.125
5.7277503,22.365683,253.125
5.72975,22.381937,253.125
5.73175,22.393547,253.125
5.7337503,22.391224,254.125
5.73575,22.409798,254.125
5.73775,22.419085,254.125
5.73975,22.423729,254.125
5.7417502,22.428371,254.125
5.74375,22.423729,255
5.74575,22.435337,255
5.7477503,22.433016,255
5.74975,22.423729,255
5.75175,22.414442,255
5.7537503,22.416763,255.875
5.75575,22.400509,255.875
5.75775,22.39819,255.875
5.7597504,22.391224,255.875
5.76175,22.384256,255.875
5.76375,22.370327,256.625
5.76575,22.365683,256.625
5.7677503,22.354074,256.625
5.76975,22.342466,256.625
5.77175,22.337822,256.625
5.7737503,22.33318,257.25
5.77575,22.328535,257.25
5.77775,22.328535,257.25
5.7797503,22.326214,257.25
5.78175,22.319248,257.25
5.78375,22.316927,257.875
5.78575,22.319248,257.875
5.7877502,22.314606,257.875
5.78975,22.326214,257.875
5.79175,22.342466,257.875
5.7937503,22.354074,258.375
5.79575,22.365683,258.375
5.79775,22.381937,258.375
5.7997503,22.39819,258.375
5.80175,22.414442,258.375
5.80375,22.430695,258.875
5.8057504,22.453913,258.875
5.80775,22.47481,258.875
5.80975,22.498024,258.875
5.81175,22.521244,258.875
5.8137503,22.539818,259.375
5.81575,22.560713,259.375
5.81775,22.576967,259.375
5.8197503,22.597862,259.375
5.82175,22.616436,259.375
5.82375,22.641975,259.875
5.8257504,22.669838,259.875
5.82775,22.702343,259.875
5.82975,22.732525,259.875
5.83175,22.762709,259.875
5.8337502,22.792892,260.375
5.83575,22.825396,260.375
5.83775,22.862543,260.375
5.8397503,22.904337,260.375
5.84175,22.941486,260.375
5.84375,22.983278,260.875
5.8457503,23.018105,260.875
5.84775,23.052929,260.875
5.84975,23.087757,260.875
5.8517504,23.120262,261
5.85375,23.157412,261.375
5.85575,23.192238,261.375
5.85775,23.240995,261.375
5.8597503,23.285109,261.375
5.86175,23.329222,261.5
5.86375,23.368692,261.875
5.8657503,23.417448,261.875
5.86775,23.459242,261.875
5.86975,23.49871,261.875
5.8717504,23.545145,262
5.87375,23.598549,262.375
5.87575,23.638016,262.375
5.87775,23.684454,262.375
5.8797503,23.728569,262.375
5.88175,23.770359,262.5
5.88375,23.812151,262.875
5.8857503,23.851622,262.875
5.88775,23.900377,262.875
5.88975,23.949137,262.875
5.8917503,23.99325,263
5.89375,24.046652,263.5
5.89575,24.088442,263.5
5.89775,24.137201,263.5
5.89975,24.17667,263.5
5.90175,24.21614,263.75
5.90375,24.253288,264.125
5.9057503,24.290436,264.125
5.90775,24.336874,264.125
5.90975,24.383308,264.125
5.9117503,24.42278,264.375
5.91375,24.457605,264.875
5.91575,24.48779,264.875
5.9177504,24.520294,264.875
5.91975,24.550476,264.875
5.92175,24.582981,265
5.92375,24.61781,265.625
5.9257503,24.64567,265.625
5.92775,24.671207,265.625
5.92975,24.689785,265.625
5.9317503,24.708359,265.875
5.93375,24.717646,266.375
5.93575,24.733896,266.375
5.9377503,24.754795,266.375
5.93975,24.771048,266.375
5.94175,24.796585,266.5
5.94375,24.812838,267
5.94575,24.838377,267
5.94775,24.861597,267
5.94975,24.873205,267
5.9517503,24.884813,267.25
5.95375,24.903387,267.75
5.95575,24.917318,267.75
5.9577503,24.931248,267.75
5.95975,24.945179,267.75
5.96175,24.96143,268
5.9637504,24.975363,268.5
5.96575,24.991615,268.5
5.96775,24.996258,268.5
5.96975,25.01251,268.5
5.9717503,25.026442,268.75
5.97375,25.03805,269.125
5.97575,25.056625,269.125
5.9777503,25.075197,269.125
5.97975,25.086805,269.125
5.98175,25.110025,269.375
5.9837503,25.116991,269.75
5.98575,25.121634,269.75
5.98775,25.13092,269.75
5.98975,25.137886,269.75
5.9917502,25.147173,270
5.99375,25.158781,270.375
5.99575,25.163425,270.375
5.9977503,25.188967,270.375
5.99975,25.188967,270.375
6.00175,25.18432,270.75
6.0037503,25.19361,270.875
6.00575,25.209862,270.875
6.00775,25.226116,270.875
6.0097504,25.253977,270.875
6.01175,25.25862,271.25
6.01375,25.28648,271.5
6.01575,25.300411,271.5
6.0177503,25.316664,271.5
6.01975,25.33524,271.5
6.02175,25.360779,271.875
6.0237503,25.38864,272
6.02575,25.393282,272
6.02775,25.446684,272
6.0297503,25.520979,272
6.03175,25.565094,272.375
6.03375,25.616173,272.5
6.03575,25.685825,272.5
6.0377502,25.725298,272.5
6.03975,25.771732,272.5
6.04175,25.829775,272.875
6.0437503,25.880856,273
6.04575,25.934256,273
6.04775,25.989979,273
6.0497503,26.041056,273
6.05175,26.094461,273.375
6.05375,26.138573,273.625
6.0557504,26.189651,273.625
6.05775,26.238409,273.625
6.05975,26.284847,273.625
6.06175,26.34289,274.125
6.0637503,26.375393,274.25
6.06575,26.417187,274.25
6.06775,26.452013,274.25
6.0697503,26.48684,274.25
6.07175,26.528631,274.75
6.07375,26.570423,274.875
6.0757504,26.607573,274.875
6.07775,26.649364,274.875
6.07975,26.679548,274.875
6.08175,26.6958,275.375
6.0837502,26.73759,275.5
6.08575,26.76313,275.5
6.08775,26.793316,275.5
6.0897503,26.830463,275.5
6.09175,26.872253,276
6.09375,26.90244,276.25
6.0957503,26.939587,276.25
6.09775,26.979057,276.25
6.09975,27.013884,276.25
6.1017504,27.04871,276.75
6.10375,27.106754,277
6.10575,27.148546,277
6.10775,27.192661,277
6.1097503,27.23213,277
6.11175,27.27392,277.5
6.11375,27.299461,277.625
6.1157503,27.336613,277.625
6.11775,27.366793,277.625
6.11975,27.394655,277.625
6.1217504,27.445736,278.125
6.12375,27.473593,278.375
6.12575,27.501457,278.375
6.12775,27.538605,278.375
6.1297503,27.561821,278.375
6.13175,27.594328,278.875
6.13375,27.617544,279.25
6.1357503,27.643084,279.25
6.13775,27.670946,279.25
6.13975,27.703451,279.25
6.1417503,27.722027,279.75
6.14375,27.759174,280
6.14575,27.789356,280
6.14775,27.817217,280
6.14975,27.84508,280
6.15175,27.882227,280.5
6.15375,27.903124,280.75
6.1557503,27.930984,280.75
6.15775,27.96349,280.75
6.15975,27.998316,280.75
6.1617503,28.01457,281.25
6.16375,28.047075,281.5
6.16575,28.06797,281.5
6.1677504,28.084223,281.5
6.16975,28.105118,281.5
6.17175,28.139946,282
6.17375,28.15852,282.25
6.1757503,28.18638,282.25
6.17775,28.21192,282.25
6.17975,28.244423,282.25
6.1817503,28.253712,282.875
6.18375,28.283895,282.875
6.18575,28.309433,282.875
6.1877503,28.337294,282.875
6.18975,28.362835,282.875
6.19175,28.397661,283.5
6.19375,28.430168,283.625
6.19575,28.455708,283.625
6.19775,28.490532,283.625
6.19975,28.516071,283.625
6.2017503,28.532324,284.25
6.20375,28.574118,284.375
6.20575,28.608942,284.375
6.2077503,28.641449,284.375
6.20975,28.676275,284.375
6.21175,28.725033,285
6.2137504,28.748251,285
6.21575,28.783077,285
6.21775,28.81094,285
6.21975,28.845766,285
6.2217503,28.871304,285.75
6.22375,28.910776,285.75
6.22575,28.94328,285.75
6.2277503,28.975786,285.75
6.22975,29.001326,285.75
6.23175,29.017578,286.375
6.2337503,29.043116,286.5
6.23575,29.057049,286.5
6.23775,29.073301,286.5
6.23975,29.089554,286.5
6.2417502,29.11741,287.125
6.24375,29.122057,287.125
6.24575,29.131344,287.125
6.2477503,29.147596,287.125
6.24975,29.149918,287.125
6.25175,29.145275,287.875
6.2537503,29.161526,287.875
6.25575,29.161526,287.875
6.25775,29.163849,287.875
6.2597504,29.175459,287.875
6.26175,29.182425,288.5
6.26375,29.163849,288.5
6.26575,29.152239,288.5
6.2677503,29.135988,288.5
6.26975,29.124378,288.5
6.27175,29.096516,289.125
6.2737503,29.084908,289.125
6.27575,29.057049,289.125
6.27775,29.019897,289.125
6.2797503,28.975786,289.125
6.28175,28.917738,289.625
6.28375,28.889877,289.625
6.28575,28.831835,289.625
6.2877502,28.780758,289.625
6.28975,28.750572,289.625
6.29175,28.704138,290.125
6.2937503,28.680918,290.125
6.29575,28.65538,290.125
6.29775,28.641449,290.125
6.2997503,28.62752,290.125
6.30175,28.625196,290.625
6.30375,28.639128,290.625
6.3057504,28.660023,290.625
6.30775,28.687885,290.625
6.30975,28.725033,290.625
6.31175,28.769146,291
6.3137503,28.803972,291
6.31575,28.85273,291
6.31775,28.889877,291
6.3197503,28.936316,291
6.32175,28.98043,291.375
6.32375,29.024542,291.375
6.3257504,29.070976,291.375
6.32775,29.108128,291.375
6.32975,29.13831,291.375
6.33175,29.168491,291.75
6.3337502,29.19403,291.75
6.33575,29.210283,291.75
6.33775,29.226538,291.75
6.3397503,29.240467,291.75
6.34175,29.254398,292.125
6.34375,29.254398,292.125
6.3457503,29.249754,292.125
6.34775,29.233501,292.125
6.34975,29.214928,292.125
6.3517504,29.180103,292.5
6.35375,29.154564,292.5
6.35575,29.122057,292.5
6.35775,29.091873,292.5
6.3597503,29.054726,292.5
6.36175,29.02222,292.875
6.36375,28.994358,292.875
6.3657503,28.973463,292.875
6.36775,28.950245,292.875
6.36975,28.938637,292.875
6.3717504,28.933992,293.25
6.37375,28.938637,293.25
6.37575,28.938637,293.25
6.37775,28.950245,293.25
6.3797503,28.966497,293.25
6.38175,28.978106,293.5
6.38375,28.996681,293.5
6.3857503,29.019897,293.5
6.38775,29.054726,293.5
6.38975,29.087229,293.5
6.3917503,29.126701,293.75
6.39375,29.163849,293.75
6.39575,29.207964,293.75
6.39775,29.254398,293.75
6.39975,29.300835,293.75
6.40175,29.34727,294.125
6.40375,29.405312,294.125
6.4057503,29.470322,294.125
6.40775,29.521402,294.125
6.40975,29.586412,294.125
6.4117503,29.646778,294.375
6.41375,29.695536,294.375
6.41575,29.744293,294.375
6.4177504,29.783764,294.375
6.41975,29.820911,294.375
6.42175,29.85806,294.75
6.42375,29.888245,294.75
6.4257503,29.918427,294.75
6.42775,29.943966,294.75
6.42975,29.971828,294.75
6.4317503,29.988081,295.125
6.43375,30.008976,295.125
6.43575,30.027552,295.125
6.4377503,30.043804,295.125
6.43975,30.069344,295.125
6.44175,30.090239,295.5
6.44375,30.113455,295.5
6.44575,30.134352,295.5
6.44775,30.150606,295.5
6.44975,30.16918,295.5
6.4517503,30.18311,295.875
6.45375,30.21097,295.875
6.45575,30.231865,295.875
6.4577503,30.26205,295.875
6.45975,30.289911,295.875
6.46175,30.324738,296.25
6.4637504,30.357243,296.25
6.46575,30.382782,296.25
6.46775,30.41761,296.25
6.46975,30.44779,296.25
6.4717503,30.48494,296.625
6.47375,30.519766,296.625
6.47575,30.554594,296.625
6.4777503,30.594063,296.625
6.47975,30.628891,296.625
6.48175,30.663717,297
6.4837503,30.705511,297
6.48575,30.747301,297
6.48775,30.786772,297
6.48975,30.83553,297
6.4917502,30.877321,297.375
6.49375,30.923758,297.375
6.49575,30.965548,297.375
6.4977503,30.998055,297.375
6.49975,31.025915,297.375
6.50175,31.051455,297.875
6.5037503,31.076994,297.875
6.50575,31.10021,297.875
6.50775,31.12343,297.875
6.5097504,31.14897,297.875
6.51175,31.169865,298.25
6.51375,31.183798,298.25
6.51575,31.204693,298.25
6.5177503,31.225588,298.25
6.51975,31.248806,298.25
6.52175,31.269701,298.75
6.5237503,31.292921,298.75
6.52575,31.313816,298.75
6.52775,31.334711,298.75
6.5297503,31.355606,298.75
6.53175,31.364893,299.25
6.53375,31.38579,299.25
6.53575,31.395079,299.25
6.5377502,31.409008,299.25
6.53975,31.42526,299.25
6.54175,31.443834,299.75
6.5437503,31.457766,299.75
6.54575,31.474016,299.75
6.54775,31.490269,299.75
6.5497503,31.497236,299.75
6.55175,31.506523,300.125
6.55375,31.520454,300.125
6.5557504,31.532063,300.125
6.55775,31.545992,300.125
6.55975,31.559923,300.125
6.56175,31.566889,300.625
6.5637503,31.569212,300.625
6.56575,31.583143,300.625
6.56775,31.583143,300.625
6.5697503,31.592426,300.625
6.57175,31.611004,301.125
6.57375,31.631899,301.125
6.5757504,31.645828,301.125
6.57775,31.664402,301.125
6.57975,31.689941,301.125
6.58175,31.717804,301.625
6.5837502,31.743345,301.625
6.58575,31.771204,301.625
6.58775,31.794424,301.625
6.5897503,31.824606,301.625
6.59175,31.845505,302
6.59375,31.850145,302
6.5957503,31.84086,302
6.59775,31.80371,302
6.59975,31.74799,302
6.6017504,31.685299,302.5
6.60375,31.624933,302.5
6.60575,31.566889,302.5
6.60775,31.527418,302.5
6.6097503,31.497236,302.5
6.61175,31.474016,302.875
6.61375,31.455446,302.875
6.6157503,31.42526,302.875
6.61775,31.388113,302.875
6.61975,31.341677,302.875
6.6217504,31.288275,303.375
6.62375,31.223265,303.375
6.62575,31.144325,303.375
6.62775,31.060741,303.375
6.6297503,30.965548,303.375
6.63175,30.879642,303.625
6.63375,30.79374,303.625
6.6357503,30.70783,303.625
6.63775,30.61264,303.625
6.63975,30.519766,303.75
6.6417503,30.424576,304
6.64375,30.324738,304
6.64575,30.255085,304
6.64775,30.206327,304
6.64975,30.166857,304.125
6.65175,30.143639,304.25
6.65375,30.138994,304.25
6.6557503,30.14132,304.25
6.65775,30.15757,304.25
6.65975,30.176144,304.375
6.6617503,30.194717,304.5
6.66375,30.206327,304.5
6.66575,30.217937,304.5
6.6677504,30.224901,304.5
6.66975,30.23651,304.625
6.67175,30.24812,304.625
6.67375,30.269016,304.625
6.6757503,30.27598,304.625
6.67775,30.282946,304.625
6.67975,30.292233,304.75
6.6817503,30.296877,304.75
6.68375,30.30152,304.75
6.68575,30.317772,304.75
6.6877503,30.331705,304.75
6.68975,30.350275,304.875
6.69175,30.38046,305
6.69375,30.406,305
6.69575,30.431538,305
6.69775,30.454758,305
6.69975,30.477976,305.125
6.7017503,30.494226,305.125
6.70375,30.505838,305.125
6.70575,30.52209,305.125
6.7077503,30.53602,305.125
6.70975,30.552273,305.375
6.71175,30.56156,305.375
6.7137504,30.568525,305.375
6.71575,30.570847,305.375
6.71775,30.577812,305.375
6.71975,30.577812,305.5
6.7217503,30.575489,305.5
6.72375,30.575489,305.5
6.72575,30.575489,305.5
6.7277503,30.573168,305.5
6.72975,30.568525,305.75
6.73175,30.56388,305.75
6.7337503,30.559238,305.75
6.73575,30.549948,305.75
6.73775,30.542986,305.75
6.73975,30.56156,305.875
6.7417502,30.601028,305.875
6.74375,30.619604,305.875
6.74575,30.626568,305.875
6.7477503,30.635857,305.875
6.74975,30.619604,306.125
6.75175,30.603354,306.125
6.7537503,30.584776,306.125
6.75575,30.566202,306.125
6.75775,30.542986,306.125
6.7597504,30.526733,306.25
6.76175,30.491905,306.25
6.76375,30.457079,306.25
6.76575,30.41993,306.25
6.7677503,30.38046,306.25
6.76975,30.3526,306.5
6.77175,30.320095,306.5
6.7737503,30.30152,306.5
6.77575,30.278303,306.5
6.77775,30.294558,306.5
6.7797503,30.282946,306.625
6.78175,30.264372,306.625
6.78375,30.243477,306.625
6.78575,30.206327,306.625
6.7877502,30.15757,306.625
6.78975,30.113455,306.75
6.79175,30.053091,306.75
6.7937503,29.992723,306.75
6.79575,29.937,306.75
6.79775,29.899853,306.75
6.7997503,29.85806,306.875
6.80175,29.813946,306.875
6.80375,29.797695,306.875
6.8057504,29.774475,306.875
6.80775,29.758223,306.875
6.80975,29.72804,307
6.81175,29.721075,307
6.8137503,29.695536,307
6.81575,29.656065,307
6.81775,29.593378,307
6.8197503,29.535334,307
6.82175,29.42621,307
6.82375,29.284582,307
6.8257504,29.147596,307
6.82775,29.017578,307
6.82975,28.908455,307.125
6.83175,28.824867,307.125
6.8337502,28.750572,307.125
6.83575,28.66699,307.125
6.83775,28.557865,307.125
6.8397503,28.458029,307.25
6.84175,28.318724,307.25
6.84375,28.181736,307.25
6.8457503,28.037786,307.25
6.84775,27.891516,307.25
6.84975,27.73828,307.25
6.8517504,27.601294,307.25
6.85375,27.48056,307.25
6.85575,27.39001,307.25
6.85775,27.308748,307.25
6.8597503,27.25535,307.25
6.86175,27.234453,307.25
6.86375,27.236773,307.25
6.8657503,27.259993,307.25
6.86775,27.294817,307.25
6.86975,27.32268,307.375
6.8717504,27.37608,307.375
6.87375,27.424837,307.375
6.87575,27.471273,307.375
6.87775,27.517708,307.375
6.8797503,27.573433,307.375
6.88175,27.63612,307.375
6.88375,27.708094,307.375
6.8857503,27.796322,307.375
6.88775,27.896158,307.375
6.88975,28.026178,307.375
6.8917503,28.174772,307.375
6.89375,28.344261,307.375
6.89575,28.471958,307.375
6.89775,28.613586,307.375
6.89975,28.755217,307.375
6.90175,28.882915,307.375
6.90375,29.015253,307.375
6.9057503,29.14063,307.375
6.90775,29.252079,307.375
6.90975,29.337982,307.5
6.9117503,29.435497,307.5
6.91375,29.512115,307.5
6.91575,29.58177,307.5
6.9177504,29.646778,307.5
6.91975,29.693214,307.5
6.92175,29.735008,307.5
6.92375,29.781443,307.5
6.9257503,29.806982,307.5
6.92775,29.813946,307.5
6.92975,29.795372,307.625
6.9317503,29.76519,307.625
6.93375,29.739649,307.625
6.93575,29.716433,307.625
6.9377503,29.695536,307.625
6.93975,29.67464,307.75
6.94175,29.653746,307.75
6.94375,29.60731,307.75
6.94575,29.537655,307.75
6.94775,29.44014,307.75
6.94975,29.310122,307.875
6.9517503,29.175459,307.875
6.95375,29.017578,307.875
6.95575,28.855053,307.875
6.9577503,28.706457,307.875
6.95975,28.532324,307.875
6.96175,28.311756,307.875
6.9637504,28.077257,307.875
6.96575,27.868298,307.875
6.96775,27.712738,307.875
6.96975,27.647728,307.875
6.9717503,27.668625,307.875
6.97375,27.784714,307.875
6.97575,27.995995,307.875
6.9777503,28.256035,307.875
6.97975,28.534647,308
6.98175,28.790045,308
6.9837503,28.987392,308
6.98575,29.135988,308
6.98775,29.242788,308
6.98975,29.307796,308
6.9917502,29.33566,308
6.99375,29.34495,308
6.99575,29.340303,308
6.9977503,29.337982,308
6.99975,29.328695,308.125
7.00175,29.333338,308.125
7.0037503,29.358877,308.125
7.00575,29.402992,308.125
7.00775,29.46336,308.125
7.0097504,29.544622,308.125
7.01175,29.642134,308.125
7.01375,29.75126,308.125
7.01575,29.878958,308.125
7.0177503,30.020584,308.125
7.01975,30.152927,308.25
7.02175,30.28759,308.25
7.0237503,30.42225,308.25
7.02575,30.545305,308.25
7.02775,30.65443,308.25
7.0297503,30.761232,308.375
7.03175,30.851782,308.375
7.03375,30.935364,308.375
7.03575,31.028234,308.375
7.0377502,31.114141,308.375
7.03975,31.220945,308.5
7.04175,31.339355,308.5
7.0437503,31.460089,308.5
7.04575,31.576176,308.5
7.04775,31.680656,308.5
7.0497503,31.785137,308.625
7.05175,31.887295,308.625
7.05375,31.989452,308.625
7.0557504,32.103218,308.625
7.05775,32.219307,308.625
7.05975,32.349327,308.875
7.06175,32.460773,308.875
7.0637503,32.567574,308.875
7.06575,32.67902,308.875
7.06775,32.76957,308.875
7.0697503,32.853153,309
7.07175,32.93209,309
7.07375,33.006393,309
7.0757504,33.073723,309
7.07775,33.1457,309
7.07975,33.206066,309.375
7.08175,33.259464,309.375
7.0837502,33.312862,309.375
7.08575,33.35698,309.375
7.08775,33.405735,309.375
7.0897503,33.45217,309.75
7.09175,33.496284,309.75
7.09375,33.5404,309.75
7.0957503,33.57755,309.75
7.09775,33.614697,309.75
7.09975,33.640236,310.125
7.1017504,33.67506,310.125
7.10375,33.702923,310.125
7.10575,33.735428,310.125
7.10775,33.76097,310.125
7.1097503,33.784184,310.5
7.11175,33.81205,310.5
7.11375,33.823658,310.5
7.1157503,33.849197,310.5
7.11775,33.86777,310.5
7.11975,33.884026,310.875
7.1217504,33.90956,310.875
7.12375,33.9351,310.875
7.12575,33.94903,310.875
